split,category,filename,width,height
tile,train,tile\train\good\217.jpg,640,640
tile,train,tile\train\good\218.jpg,640,640
tile,train,tile\train\good\219.jpg,640,640
tile,train,tile\train\good\220.jpg,640,640
tile,train,tile\train\good\221.jpg,640,640
tile,train,tile\train\good\222.jpg,640,640
tile,train,tile\train\good\223.jpg,640,640
tile,train,tile\train\good\224.jpg,640,640
tile,train,tile\train\good\225.jpg,640,640
tile,train,tile\train\good\226.jpg,640,640
tile,train,tile\train\good\227.jpg,640,640
tile,train,tile\train\good\228.jpg,640,640
tile,train,tile\train\good\229.jpg,640,640
toothbrush,test,toothbrush\test\defective\000.jpg,640,640
toothbrush,test,toothbrush\test\defective\001.jpg,640,640
toothbrush,test,toothbrush\test\defective\002.jpg,640,640
toothbrush,test,toothbrush\test\defective\003.jpg,640,640
toothbrush,test,toothbrush\test\defective\004.jpg,640,640
toothbrush,test,toothbrush\test\defective\005.jpg,640,640
toothbrush,test,toothbrush\test\defective\006.jpg,640,640
toothbrush,test,toothbrush\test\defective\007.jpg,640,640
toothbrush,test,toothbrush\test\defective\008.jpg,640,640
toothbrush,test,toothbrush\test\defective\009.jpg,640,640
toothbrush,test,toothbrush\test\defective\010.jpg,640,640
toothbrush,test,toothbrush\test\defective\011.jpg,640,640
toothbrush,test,toothbrush\test\defective\012.jpg,640,640
toothbrush,test,toothbrush\test\defective\013.jpg,640,640
toothbrush,test,toothbrush\test\defective\014.jpg,640,640
toothbrush,test,toothbrush\test\defective\015.jpg,640,640
toothbrush,test,toothbrush\test\defective\016.jpg,640,640
toothbrush,test,toothbrush\test\defective\017.jpg,640,640
toothbrush,test,toothbrush\test\defective\018.jpg,640,640
toothbrush,test,toothbrush\test\defective\019.jpg,640,640
toothbrush,test,toothbrush\test\defective\020.jpg,640,640
toothbrush,test,toothbrush\test\defective\021.jpg,640,640
toothbrush,test,toothbrush\test\defective\022.jpg,640,640
toothbrush,test,toothbrush\test\defective\023.jpg,640,640
toothbrush,test,toothbrush\test\defective\024.jpg,640,640
toothbrush,test,toothbrush\test\defective\025.jpg,640,640
toothbrush,test,toothbrush\test\defective\026.jpg,640,640
toothbrush,test,toothbrush\test\defective\027.jpg,640,640
toothbrush,test,toothbrush\test\defective\028.jpg,640,640
toothbrush,test,toothbrush\test\defective\029.jpg,640,640
toothbrush,test,toothbrush\test\good\000.jpg,640,640
toothbrush,test,toothbrush\test\good\001.jpg,640,640
toothbrush,test,toothbrush\test\good\002.jpg,640,640
toothbrush,test,toothbrush\test\good\003.jpg,640,640
toothbrush,test,toothbrush\test\good\004.jpg,640,640
toothbrush,test,toothbrush\test\good\005.jpg,640,640
toothbrush,test,toothbrush\test\good\006.jpg,640,640
toothbrush,test,toothbrush\test\good\007.jpg,640,640
toothbrush,test,toothbrush\test\good\008.jpg,640,640
toothbrush,test,toothbrush\test\good\009.jpg,640,640
toothbrush,test,toothbrush\test\good\010.jpg,640,640
toothbrush,test,toothbrush\test\good\011.jpg,640,640
toothbrush,train,toothbrush\train\good\000.jpg,640,640
toothbrush,train,toothbrush\train\good\001.jpg,640,640
toothbrush,train,toothbrush\train\good\002.jpg,640,640
toothbrush,train,toothbrush\train\good\003.jpg,640,640
toothbrush,train,toothbrush\train\good\004.jpg,640,640
toothbrush,train,toothbrush\train\good\005.jpg,640,640
toothbrush,train,toothbrush\train\good\006.jpg,640,640
toothbrush,train,toothbrush\train\good\007.jpg,640,640
toothbrush,train,toothbrush\train\good\008.jpg,640,640
toothbrush,train,toothbrush\train\good\009.jpg,640,640
toothbrush,train,toothbrush\train\good\010.jpg,640,640
toothbrush,train,toothbrush\train\good\011.jpg,640,640
toothbrush,train,toothbrush\train\good\012.jpg,640,640
toothbrush,train,toothbrush\train\good\013.jpg,640,640
toothbrush,train,toothbrush\train\good\014.jpg,640,640
toothbrush,train,toothbrush\train\good\015.jpg,640,640
toothbrush,train,toothbrush\train\good\016.jpg,640,640
toothbrush,train,toothbrush\train\good\017.jpg,640,640
toothbrush,train,toothbrush\train\good\018.jpg,640,640
toothbrush,train,toothbrush\train\good\019.jpg,640,640
toothbrush,train,toothbrush\train\good\020.jpg,640,640
toothbrush,train,toothbrush\train\good\021.jpg,640,640
toothbrush,train,toothbrush\train\good\022.jpg,640,640
toothbrush,train,toothbrush\train\good\023.jpg,640,640
toothbrush,train,toothbrush\train\good\024.jpg,640,640
toothbrush,train,toothbrush\train\good\025.jpg,640,640
toothbrush,train,toothbrush\train\good\026.jpg,640,640
toothbrush,train,toothbrush\train\good\027.jpg,640,640
toothbrush,train,toothbrush\train\good\028.jpg,640,640
toothbrush,train,toothbrush\train\good\029.jpg,640,640
toothbrush,train,toothbrush\train\good\030.jpg,640,640
toothbrush,train,toothbrush\train\good\031.jpg,640,640
toothbrush,train,toothbrush\train\good\032.jpg,640,640
toothbrush,train,toothbrush\train\good\033.jpg,640,640
toothbrush,train,toothbrush\train\good\034.jpg,640,640
toothbrush,train,toothbrush\train\good\035.jpg,640,640
toothbrush,train,toothbrush\train\good\036.jpg,640,640
toothbrush,train,toothbrush\train\good\037.jpg,640,640
toothbrush,train,toothbrush\train\good\038.jpg,640,640
toothbrush,train,toothbrush\train\good\039.jpg,640,640
toothbrush,train,toothbrush\train\good\040.jpg,640,640
toothbrush,train,toothbrush\train\good\041.jpg,640,640
toothbrush,train,toothbrush\train\good\042.jpg,640,640
toothbrush,train,toothbrush\train\good\043.jpg,640,640
toothbrush,train,toothbrush\train\good\044.jpg,640,640
toothbrush,train,toothbrush\train\good\045.jpg,640,640
toothbrush,train,toothbrush\train\good\046.jpg,640,640
toothbrush,train,toothbrush\train\good\047.jpg,640,640
toothbrush,train,toothbrush\train\good\048.jpg,640,640
toothbrush,train,toothbrush\train\good\049.jpg,640,640
toothbrush,train,toothbrush\train\good\050.jpg,640,640
toothbrush,train,toothbrush\train\good\051.jpg,640,640
toothbrush,train,toothbrush\train\good\052.jpg,640,640
toothbrush,train,toothbrush\train\good\053.jpg,640,640
toothbrush,train,toothbrush\train\good\054.jpg,640,640
toothbrush,train,toothbrush\train\good\055.jpg,640,640
toothbrush,train,toothbrush\train\good\056.jpg,640,640
toothbrush,train,toothbrush\train\good\057.jpg,640,640
toothbrush,train,toothbrush\train\good\058.jpg,640,640
toothbrush,train,toothbrush\train\good\059.jpg,640,640
transistor,test,transistor\test\bent_lead\000.jpg,640,640
transistor,test,transistor\test\bent_lead\001.jpg,640,640
transistor,test,transistor\test\bent_lead\002.jpg,640,640
transistor,test,transistor\test\bent_lead\003.jpg,640,640
transistor,test,transistor\test\bent_lead\004.jpg,640,640
transistor,test,transistor\test\bent_lead\005.jpg,640,640
transistor,test,transistor\test\bent_lead\006.jpg,640,640
transistor,test,transistor\test\bent_lead\007.jpg,640,640
transistor,test,transistor\test\bent_lead\008.jpg,640,640
transistor,test,transistor\test\bent_lead\009.jpg,640,640
transistor,test,transistor\test\cut_lead\000.jpg,640,640
transistor,test,transistor\test\cut_lead\001.jpg,640,640
transistor,test,transistor\test\cut_lead\002.jpg,640,640
transistor,test,transistor\test\cut_lead\003.jpg,640,640
transistor,test,transistor\test\cut_lead\004.jpg,640,640
transistor,test,transistor\test\cut_lead\005.jpg,640,640
transistor,test,transistor\test\cut_lead\006.jpg,640,640
transistor,test,transistor\test\cut_lead\007.jpg,640,640
transistor,test,transistor\test\cut_lead\008.jpg,640,640
transistor,test,transistor\test\cut_lead\009.jpg,640,640
transistor,test,transistor\test\damaged_case\000.jpg,640,640
transistor,test,transistor\test\damaged_case\001.jpg,640,640
transistor,test,transistor\test\damaged_case\002.jpg,640,640
transistor,test,transistor\test\damaged_case\003.jpg,640,640
transistor,test,transistor\test\damaged_case\004.jpg,640,640
transistor,test,transistor\test\damaged_case\005.jpg,640,640
transistor,test,transistor\test\damaged_case\006.jpg,640,640
transistor,test,transistor\test\damaged_case\007.jpg,640,640
transistor,test,transistor\test\damaged_case\008.jpg,640,640
transistor,test,transistor\test\damaged_case\009.jpg,640,640
transistor,test,transistor\test\good\000.jpg,640,640
transistor,test,transistor\test\good\001.jpg,640,640
transistor,test,transistor\test\good\002.jpg,640,640
transistor,test,transistor\test\good\003.jpg,640,640
transistor,test,transistor\test\good\004.jpg,640,640
transistor,test,transistor\test\good\005.jpg,640,640
transistor,test,transistor\test\good\006.jpg,640,640
transistor,test,transistor\test\good\007.jpg,640,640
transistor,test,transistor\test\good\008.jpg,640,640
transistor,test,transistor\test\good\009.jpg,640,640
transistor,test,transistor\test\good\010.jpg,640,640
transistor,test,transistor\test\good\011.jpg,640,640
transistor,test,transistor\test\good\012.jpg,640,640
transistor,test,transistor\test\good\013.jpg,640,640
transistor,test,transistor\test\good\014.jpg,640,640
transistor,test,transistor\test\good\015.jpg,640,640
transistor,test,transistor\test\good\016.jpg,640,640
transistor,test,transistor\test\good\017.jpg,640,640
transistor,test,transistor\test\good\018.jpg,640,640
transistor,test,transistor\test\good\019.jpg,640,640
transistor,test,transistor\test\good\020.jpg,640,640
transistor,test,transistor\test\good\021.jpg,640,640
transistor,test,transistor\test\good\022.jpg,640,640
transistor,test,transistor\test\good\023.jpg,640,640
transistor,test,transistor\test\good\024.jpg,640,640
transistor,test,transistor\test\good\025.jpg,640,640
transistor,test,transistor\test\good\026.jpg,640,640
transistor,test,transistor\test\good\027.jpg,640,640
transistor,test,transistor\test\good\028.jpg,640,640
transistor,test,transistor\test\good\029.jpg,640,640
transistor,test,transistor\test\good\030.jpg,640,640
transistor,test,transistor\test\good\031.jpg,640,640
transistor,test,transistor\test\good\032.jpg,640,640
transistor,test,transistor\test\good\033.jpg,640,640
transistor,test,transistor\test\good\034.jpg,640,640
transistor,test,transistor\test\good\035.jpg,640,640
transistor,test,transistor\test\good\036.jpg,640,640
transistor,test,transistor\test\good\037.jpg,640,640
transistor,test,transistor\test\good\038.jpg,640,640
transistor,test,transistor\test\good\039.jpg,640,640
transistor,test,transistor\test\good\040.jpg,640,640
transistor,test,transistor\test\good\041.jpg,640,640
transistor,test,transistor\test\good\042.jpg,640,640
transistor,test,transistor\test\good\043.jpg,640,640
transistor,test,transistor\test\good\044.jpg,640,640
transistor,test,transistor\test\good\045.jpg,640,640
transistor,test,transistor\test\good\046.jpg,640,640
transistor,test,transistor\test\good\047.jpg,640,640
transistor,test,transistor\test\good\048.jpg,640,640
transistor,test,transistor\test\good\049.jpg,640,640
transistor,test,transistor\test\good\050.jpg,640,640
transistor,test,transistor\test\good\051.jpg,640,640
transistor,test,transistor\test\good\052.jpg,640,640
transistor,test,transistor\test\good\053.jpg,640,640
transistor,test,transistor\test\good\054.jpg,640,640
transistor,test,transistor\test\good\055.jpg,640,640
transistor,test,transistor\test\good\056.jpg,640,640
transistor,test,transistor\test\good\057.jpg,640,640
transistor,test,transistor\test\good\058.jpg,640,640
transistor,test,transistor\test\good\059.jpg,640,640
transistor,test,transistor\test\misplaced\000.jpg,640,640
transistor,test,transistor\test\misplaced\001.jpg,640,640
transistor,test,transistor\test\misplaced\002.jpg,640,640
transistor,test,transistor\test\misplaced\003.jpg,640,640
transistor,test,transistor\test\misplaced\004.jpg,640,640
transistor,test,transistor\test\misplaced\005.jpg,640,640
transistor,test,transistor\test\misplaced\006.jpg,640,640
transistor,test,transistor\test\misplaced\007.jpg,640,640
transistor,test,transistor\test\misplaced\008.jpg,640,640
transistor,test,transistor\test\misplaced\009.jpg,640,640
transistor,train,transistor\train\good\000.jpg,640,640
transistor,train,transistor\train\good\001.jpg,640,640
transistor,train,transistor\train\good\002.jpg,640,640
transistor,train,transistor\train\good\003.jpg,640,640
transistor,train,transistor\train\good\004.jpg,640,640
transistor,train,transistor\train\good\005.jpg,640,640
transistor,train,transistor\train\good\006.jpg,640,640
transistor,train,transistor\train\good\007.jpg,640,640
transistor,train,transistor\train\good\008.jpg,640,640
transistor,train,transistor\train\good\009.jpg,640,640
transistor,train,transistor\train\good\010.jpg,640,640
transistor,train,transistor\train\good\011.jpg,640,640
transistor,train,transistor\train\good\012.jpg,640,640
transistor,train,transistor\train\good\013.jpg,640,640
transistor,train,transistor\train\good\014.jpg,640,640
transistor,train,transistor\train\good\015.jpg,640,640
transistor,train,transistor\train\good\016.jpg,640,640
transistor,train,transistor\train\good\017.jpg,640,640
transistor,train,transistor\train\good\018.jpg,640,640
transistor,train,transistor\train\good\019.jpg,640,640
transistor,train,transistor\train\good\020.jpg,640,640
transistor,train,transistor\train\good\021.jpg,640,640
transistor,train,transistor\train\good\022.jpg,640,640
transistor,train,transistor\train\good\023.jpg,640,640
transistor,train,transistor\train\good\024.jpg,640,640
transistor,train,transistor\train\good\025.jpg,640,640
transistor,train,transistor\train\good\026.jpg,640,640
transistor,train,transistor\train\good\027.jpg,640,640
transistor,train,transistor\train\good\028.jpg,640,640
transistor,train,transistor\train\good\029.jpg,640,640
transistor,train,transistor\train\good\030.jpg,640,640
transistor,train,transistor\train\good\031.jpg,640,640
transistor,train,transistor\train\good\032.jpg,640,640
transistor,train,transistor\train\good\033.jpg,640,640
transistor,train,transistor\train\good\034.jpg,640,640
transistor,train,transistor\train\good\035.jpg,640,640
transistor,train,transistor\train\good\036.jpg,640,640
transistor,train,transistor\train\good\037.jpg,640,640
transistor,train,transistor\train\good\038.jpg,640,640
transistor,train,transistor\train\good\039.jpg,640,640
transistor,train,transistor\train\good\040.jpg,640,640
transistor,train,transistor\train\good\041.jpg,640,640
transistor,train,transistor\train\good\042.jpg,640,640
transistor,train,transistor\train\good\043.jpg,640,640
transistor,train,transistor\train\good\044.jpg,640,640
transistor,train,transistor\train\good\045.jpg,640,640
transistor,train,transistor\train\good\046.jpg,640,640
transistor,train,transistor\train\good\047.jpg,640,640
transistor,train,transistor\train\good\048.jpg,640,640
transistor,train,transistor\train\good\049.jpg,640,640
transistor,train,transistor\train\good\050.jpg,640,640
transistor,train,transistor\train\good\051.jpg,640,640
transistor,train,transistor\train\good\052.jpg,640,640
transistor,train,transistor\train\good\053.jpg,640,640
transistor,train,transistor\train\good\054.jpg,640,640
transistor,train,transistor\train\good\055.jpg,640,640
transistor,train,transistor\train\good\056.jpg,640,640
transistor,train,transistor\train\good\057.jpg,640,640
transistor,train,transistor\train\good\058.jpg,640,640
transistor,train,transistor\train\good\059.jpg,640,640
transistor,train,transistor\train\good\060.jpg,640,640
transistor,train,transistor\train\good\061.jpg,640,640
transistor,train,transistor\train\good\062.jpg,640,640
transistor,train,transistor\train\good\063.jpg,640,640
transistor,train,transistor\train\good\064.jpg,640,640
transistor,train,transistor\train\good\065.jpg,640,640
transistor,train,transistor\train\good\066.jpg,640,640
transistor,train,transistor\train\good\067.jpg,640,640
transistor,train,transistor\train\good\068.jpg,640,640
transistor,train,transistor\train\good\069.jpg,640,640
transistor,train,transistor\train\good\070.jpg,640,640
transistor,train,transistor\train\good\071.jpg,640,640
transistor,train,transistor\train\good\072.jpg,640,640
transistor,train,transistor\train\good\073.jpg,640,640
transistor,train,transistor\train\good\074.jpg,640,640
transistor,train,transistor\train\good\075.jpg,640,640
transistor,train,transistor\train\good\076.jpg,640,640
transistor,train,transistor\train\good\077.jpg,640,640
transistor,train,transistor\train\good\078.jpg,640,640
transistor,train,transistor\train\good\079.jpg,640,640
transistor,train,transistor\train\good\080.jpg,640,640
transistor,train,transistor\train\good\081.jpg,640,640
transistor,train,transistor\train\good\082.jpg,640,640
transistor,train,transistor\train\good\083.jpg,640,640
transistor,train,transistor\train\good\084.jpg,640,640
transistor,train,transistor\train\good\085.jpg,640,640
transistor,train,transistor\train\good\086.jpg,640,640
transistor,train,transistor\train\good\087.jpg,640,640
transistor,train,transistor\train\good\088.jpg,640,640
transistor,train,transistor\train\good\089.jpg,640,640
transistor,train,transistor\train\good\090.jpg,640,640
transistor,train,transistor\train\good\091.jpg,640,640
transistor,train,transistor\train\good\092.jpg,640,640
transistor,train,transistor\train\good\093.jpg,640,640
transistor,train,transistor\train\good\094.jpg,640,640
transistor,train,transistor\train\good\095.jpg,640,640
transistor,train,transistor\train\good\096.jpg,640,640
transistor,train,transistor\train\good\097.jpg,640,640
transistor,train,transistor\train\good\098.jpg,640,640
transistor,train,transistor\train\good\099.jpg,640,640
transistor,train,transistor\train\good\100.jpg,640,640
transistor,train,transistor\train\good\101.jpg,640,640
transistor,train,transistor\train\good\102.jpg,640,640
transistor,train,transistor\train\good\103.jpg,640,640
transistor,train,transistor\train\good\104.jpg,640,640
transistor,train,transistor\train\good\105.jpg,640,640
transistor,train,transistor\train\good\106.jpg,640,640
transistor,train,transistor\train\good\107.jpg,640,640
transistor,train,transistor\train\good\108.jpg,640,640
transistor,train,transistor\train\good\109.jpg,640,640
transistor,train,transistor\train\good\110.jpg,640,640
transistor,train,transistor\train\good\111.jpg,640,640
transistor,train,transistor\train\good\112.jpg,640,640
transistor,train,transistor\train\good\113.jpg,640,640
transistor,train,transistor\train\good\114.jpg,640,640
transistor,train,transistor\train\good\115.jpg,640,640
transistor,train,transistor\train\good\116.jpg,640,640
transistor,train,transistor\train\good\117.jpg,640,640
transistor,train,transistor\train\good\118.jpg,640,640
transistor,train,transistor\train\good\119.jpg,640,640
transistor,train,transistor\train\good\120.jpg,640,640
transistor,train,transistor\train\good\121.jpg,640,640
transistor,train,transistor\train\good\122.jpg,640,640
transistor,train,transistor\train\good\123.jpg,640,640
transistor,train,transistor\train\good\124.jpg,640,640
transistor,train,transistor\train\good\125.jpg,640,640
transistor,train,transistor\train\good\126.jpg,640,640
transistor,train,transistor\train\good\127.jpg,640,640
transistor,train,transistor\train\good\128.jpg,640,640
transistor,train,transistor\train\good\129.jpg,640,640
transistor,train,transistor\train\good\130.jpg,640,640
transistor,train,transistor\train\good\131.jpg,640,640
transistor,train,transistor\train\good\132.jpg,640,640
transistor,train,transistor\train\good\133.jpg,640,640
transistor,train,transistor\train\good\134.jpg,640,640
transistor,train,transistor\train\good\135.jpg,640,640
transistor,train,transistor\train\good\136.jpg,640,640
transistor,train,transistor\train\good\137.jpg,640,640
transistor,train,transistor\train\good\138.jpg,640,640
transistor,train,transistor\train\good\139.jpg,640,640
transistor,train,transistor\train\good\140.jpg,640,640
transistor,train,transistor\train\good\141.jpg,640,640
transistor,train,transistor\train\good\142.jpg,640,640
transistor,train,transistor\train\good\143.jpg,640,640
transistor,train,transistor\train\good\144.jpg,640,640
transistor,train,transistor\train\good\145.jpg,640,640
transistor,train,transistor\train\good\146.jpg,640,640
transistor,train,transistor\train\good\147.jpg,640,640
transistor,train,transistor\train\good\148.jpg,640,640
transistor,train,transistor\train\good\149.jpg,640,640
transistor,train,transistor\train\good\150.jpg,640,640
transistor,train,transistor\train\good\151.jpg,640,640
transistor,train,transistor\train\good\152.jpg,640,640
transistor,train,transistor\train\good\153.jpg,640,640
transistor,train,transistor\train\good\154.jpg,640,640
transistor,train,transistor\train\good\155.jpg,640,640
transistor,train,transistor\train\good\156.jpg,640,640
transistor,train,transistor\train\good\157.jpg,640,640
transistor,train,transistor\train\good\158.jpg,640,640
transistor,train,transistor\train\good\159.jpg,640,640
transistor,train,transistor\train\good\160.jpg,640,640
transistor,train,transistor\train\good\161.jpg,640,640
transistor,train,transistor\train\good\162.jpg,640,640
transistor,train,transistor\train\good\163.jpg,640,640
transistor,train,transistor\train\good\164.jpg,640,640
transistor,train,transistor\train\good\165.jpg,640,640
transistor,train,transistor\train\good\166.jpg,640,640
transistor,train,transistor\train\good\167.jpg,640,640
transistor,train,transistor\train\good\168.jpg,640,640
transistor,train,transistor\train\good\169.jpg,640,640
transistor,train,transistor\train\good\170.jpg,640,640
transistor,train,transistor\train\good\171.jpg,640,640
transistor,train,transistor\train\good\172.jpg,640,640
transistor,train,transistor\train\good\173.jpg,640,640
transistor,train,transistor\train\good\174.jpg,640,640
transistor,train,transistor\train\good\175.jpg,640,640
transistor,train,transistor\train\good\176.jpg,640,640
transistor,train,transistor\train\good\177.jpg,640,640
transistor,train,transistor\train\good\178.jpg,640,640
transistor,train,transistor\train\good\179.jpg,640,640
transistor,train,transistor\train\good\180.jpg,640,640
transistor,train,transistor\train\good\181.jpg,640,640
transistor,train,transistor\train\good\182.jpg,640,640
transistor,train,transistor\train\good\183.jpg,640,640
transistor,train,transistor\train\good\184.jpg,640,640
transistor,train,transistor\train\good\185.jpg,640,640
transistor,train,transistor\train\good\186.jpg,640,640
transistor,train,transistor\train\good\187.jpg,640,640
transistor,train,transistor\train\good\188.jpg,640,640
transistor,train,transistor\train\good\189.jpg,640,640
transistor,train,transistor\train\good\190.jpg,640,640
transistor,train,transistor\train\good\191.jpg,640,640
transistor,train,transistor\train\good\192.jpg,640,640
transistor,train,transistor\train\good\193.jpg,640,640
transistor,train,transistor\train\good\194.jpg,640,640
transistor,train,transistor\train\good\195.jpg,640,640
transistor,train,transistor\train\good\196.jpg,640,640
transistor,train,transistor\train\good\197.jpg,640,640
transistor,train,transistor\train\good\198.jpg,640,640
transistor,train,transistor\train\good\199.jpg,640,640
transistor,train,transistor\train\good\200.jpg,640,640
transistor,train,transistor\train\good\201.jpg,640,640
transistor,train,transistor\train\good\202.jpg,640,640
transistor,train,transistor\train\good\203.jpg,640,640
transistor,train,transistor\train\good\204.jpg,640,640
transistor,train,transistor\train\good\205.jpg,640,640
transistor,train,transistor\train\good\206.jpg,640,640
transistor,train,transistor\train\good\207.jpg,640,640
transistor,train,transistor\train\good\208.jpg,640,640
transistor,train,transistor\train\good\209.jpg,640,640
transistor,train,transistor\train\good\210.jpg,640,640
transistor,train,transistor\train\good\211.jpg,640,640
transistor,train,transistor\train\good\212.jpg,640,640
wood,test,wood\test\color\000.jpg,640,640
wood,test,wood\test\color\001.jpg,640,640
wood,test,wood\test\color\002.jpg,640,640
wood,test,wood\test\color\003.jpg,640,640
wood,test,wood\test\color\004.jpg,640,640
wood,test,wood\test\color\005.jpg,640,640
wood,test,wood\test\color\006.jpg,640,640
wood,test,wood\test\color\007.jpg,640,640
wood,test,wood\test\combined\000.jpg,640,640
wood,test,wood\test\combined\001.jpg,640,640
wood,test,wood\test\combined\002.jpg,640,640
wood,test,wood\test\combined\003.jpg,640,640
wood,test,wood\test\combined\004.jpg,640,640
wood,test,wood\test\combined\005.jpg,640,640
wood,test,wood\test\combined\006.jpg,640,640
wood,test,wood\test\combined\007.jpg,640,640
wood,test,wood\test\combined\008.jpg,640,640
wood,test,wood\test\combined\009.jpg,640,640
wood,test,wood\test\combined\010.jpg,640,640
wood,test,wood\test\good\000.jpg,640,640
wood,test,wood\test\good\001.jpg,640,640
wood,test,wood\test\good\002.jpg,640,640
wood,test,wood\test\good\003.jpg,640,640
wood,test,wood\test\good\004.jpg,640,640
wood,test,wood\test\good\005.jpg,640,640
wood,test,wood\test\good\006.jpg,640,640
wood,test,wood\test\good\007.jpg,640,640
wood,test,wood\test\good\008.jpg,640,640
wood,test,wood\test\good\009.jpg,640,640
wood,test,wood\test\good\010.jpg,640,640
wood,test,wood\test\good\011.jpg,640,640
wood,test,wood\test\good\012.jpg,640,640
wood,test,wood\test\good\013.jpg,640,640
wood,test,wood\test\good\014.jpg,640,640
wood,test,wood\test\good\015.jpg,640,640
wood,test,wood\test\good\016.jpg,640,640
wood,test,wood\test\good\017.jpg,640,640
wood,test,wood\test\good\018.jpg,640,640
wood,test,wood\test\hole\000.jpg,640,640
wood,test,wood\test\hole\001.jpg,640,640
wood,test,wood\test\hole\002.jpg,640,640
wood,test,wood\test\hole\003.jpg,640,640
wood,test,wood\test\hole\004.jpg,640,640
wood,test,wood\test\hole\005.jpg,640,640
wood,test,wood\test\hole\006.jpg,640,640
wood,test,wood\test\hole\007.jpg,640,640
wood,test,wood\test\hole\008.jpg,640,640
wood,test,wood\test\hole\009.jpg,640,640
wood,test,wood\test\liquid\000.jpg,640,640
wood,test,wood\test\liquid\001.jpg,640,640
wood,test,wood\test\liquid\002.jpg,640,640
wood,test,wood\test\liquid\003.jpg,640,640
wood,test,wood\test\liquid\004.jpg,640,640
wood,test,wood\test\liquid\005.jpg,640,640
wood,test,wood\test\liquid\006.jpg,640,640
wood,test,wood\test\liquid\007.jpg,640,640
wood,test,wood\test\liquid\008.jpg,640,640
wood,test,wood\test\liquid\009.jpg,640,640
wood,test,wood\test\scratch\000.jpg,640,640
wood,test,wood\test\scratch\001.jpg,640,640
wood,test,wood\test\scratch\002.jpg,640,640
wood,test,wood\test\scratch\003.jpg,640,640
wood,test,wood\test\scratch\004.jpg,640,640
wood,test,wood\test\scratch\005.jpg,640,640
wood,test,wood\test\scratch\006.jpg,640,640
wood,test,wood\test\scratch\007.jpg,640,640
wood,test,wood\test\scratch\008.jpg,640,640
wood,test,wood\test\scratch\009.jpg,640,640
wood,test,wood\test\scratch\010.jpg,640,640
wood,test,wood\test\scratch\011.jpg,640,640
wood,test,wood\test\scratch\012.jpg,640,640
wood,test,wood\test\scratch\013.jpg,640,640
wood,test,wood\test\scratch\014.jpg,640,640
wood,test,wood\test\scratch\015.jpg,640,640
wood,test,wood\test\scratch\016.jpg,640,640
wood,test,wood\test\scratch\017.jpg,640,640
wood,test,wood\test\scratch\018.jpg,640,640
wood,test,wood\test\scratch\019.jpg,640,640
wood,test,wood\test\scratch\020.jpg,640,640
wood,train,wood\train\good\000.jpg,640,640
wood,train,wood\train\good\001.jpg,640,640
wood,train,wood\train\good\002.jpg,640,640
wood,train,wood\train\good\003.jpg,640,640
wood,train,wood\train\good\004.jpg,640,640
wood,train,wood\train\good\005.jpg,640,640
wood,train,wood\train\good\006.jpg,640,640
wood,train,wood\train\good\007.jpg,640,640
wood,train,wood\train\good\008.jpg,640,640
wood,train,wood\train\good\009.jpg,640,640
wood,train,wood\train\good\010.jpg,640,640
wood,train,wood\train\good\011.jpg,640,640
wood,train,wood\train\good\012.jpg,640,640
wood,train,wood\train\good\013.jpg,640,640
wood,train,wood\train\good\014.jpg,640,640
wood,train,wood\train\good\015.jpg,640,640
wood,train,wood\train\good\016.jpg,640,640
wood,train,wood\train\good\017.jpg,640,640
wood,train,wood\train\good\018.jpg,640,640
wood,train,wood\train\good\019.jpg,640,640
wood,train,wood\train\good\020.jpg,640,640
wood,train,wood\train\good\021.jpg,640,640
wood,train,wood\train\good\022.jpg,640,640
wood,train,wood\train\good\023.jpg,640,640
wood,train,wood\train\good\024.jpg,640,640
wood,train,wood\train\good\025.jpg,640,640
wood,train,wood\train\good\026.jpg,640,640
wood,train,wood\train\good\027.jpg,640,640
wood,train,wood\train\good\028.jpg,640,640
wood,train,wood\train\good\029.jpg,640,640
wood,train,wood\train\good\030.jpg,640,640
wood,train,wood\train\good\031.jpg,640,640
wood,train,wood\train\good\032.jpg,640,640
wood,train,wood\train\good\033.jpg,640,640
wood,train,wood\train\good\034.jpg,640,640
wood,train,wood\train\good\035.jpg,640,640
wood,train,wood\train\good\036.jpg,640,640
wood,train,wood\train\good\037.jpg,640,640
wood,train,wood\train\good\038.jpg,640,640
wood,train,wood\train\good\039.jpg,640,640
wood,train,wood\train\good\040.jpg,640,640
wood,train,wood\train\good\041.jpg,640,640
wood,train,wood\train\good\042.jpg,640,640
wood,train,wood\train\good\043.jpg,640,640
wood,train,wood\train\good\044.jpg,640,640
wood,train,wood\train\good\045.jpg,640,640
wood,train,wood\train\good\046.jpg,640,640
wood,train,wood\train\good\047.jpg,640,640
wood,train,wood\train\good\048.jpg,640,640
wood,train,wood\train\good\049.jpg,640,640
wood,train,wood\train\good\050.jpg,640,640
wood,train,wood\train\good\051.jpg,640,640
wood,train,wood\train\good\052.jpg,640,640
wood,train,wood\train\good\053.jpg,640,640
wood,train,wood\train\good\054.jpg,640,640
wood,train,wood\train\good\055.jpg,640,640
wood,train,wood\train\good\056.jpg,640,640
wood,train,wood\train\good\057.jpg,640,640
wood,train,wood\train\good\058.jpg,640,640
wood,train,wood\train\good\059.jpg,640,640
